x,y,ndvi,label
200,280,0.35916824083437854,vegetation
200,290,0.27800829298737983,land
200,300,0.3253895478882718,vegetation
210,0,0.5915854253895053,vegetation
210,10,0.6457266092053744,vegetation
210,20,0.349955473286238,vegetation
210,30,0.561959652154324,vegetation
210,40,0.5381623697707225,vegetation
210,50,0.3027591338450442,land
210,60,-0.013556618806263339,land
210,70,0.10978520260194463,land
210,80,-0.0005940005931185022,land
210,90,0.20924261807046654,land
210,100,0.5018726576096358,vegetation
210,110,0.5497257320540765,vegetation
210,120,0.5612510835740613,vegetation
210,130,0.34306569064829123,vegetation
210,140,0.3881343803140301,vegetation
210,150,0.33224755159205943,vegetation
210,160,0.609470602262648,vegetation
210,170,0.15988857849644247,land
210,180,0.549788773235399,vegetation
210,190,0.532509400685065,vegetation
210,200,0.3246329473958736,vegetation
210,210,0.2793235126041366,land
210,220,0.595547308254579,vegetation
210,230,0.3941153689622235,vegetation
210,240,0.575461212323936,vegetation
210,250,0.5439981412955697,vegetation
210,260,0.6336100180084316,vegetation
210,270,0.45116278545159555,vegetation
210,280,0.4804597673536795,vegetation
210,290,0.26977687079560103,land
210,300,0.4741454822598994,vegetation
220,0,0.5627340797624808,vegetation
220,10,0.5134370555707823,vegetation
220,20,0.5102040791535273,vegetation
220,30,0.5797303552778691,vegetation
220,40,0.3846153833234283,vegetation
220,50,0.1737204720134831,land
220,60,0.05786883057354154,land
220,70,0.21981932597914228,land
220,80,0.5159313709683475,vegetation
220,90,0.569540589774888,vegetation
220,100,0.4960422130867928,vegetation
220,110,0.46032962644565106,vegetation
220,120,0.45112107488454084,vegetation
220,130,0.09977826829759938,land
220,140,0.12530712222832624,land
220,150,0.42433234169535705,vegetation
220,160,0.5162454852938407,vegetation
220,170,0.6315228944567877,vegetation
220,180,0.32203389284688316,vegetation
220,190,0.5123143438384765,vegetation
220,200,0.5828270543077622,vegetation
220,210,0.5106874624185804,vegetation
220,220,0.6502347402576649,vegetation
220,230,0.5128458472685482,vegetation
220,240,0.6245977811061931,vegetation
220,250,0.43204419412105866,vegetation
220,260,0.4602698581668687,vegetation
220,270,0.35733332856888894,vegetation
220,280,0.4826616637051391,vegetation
220,290,0.5081809407691004,vegetation
220,300,0.07058823321799315,land
230,0,0.5789473656255559,vegetation
230,10,0.526672309370566,vegetation
230,20,0.49214798910793717,vegetation
230,30,0.5320623886073808,vegetation
230,40,0.426216638829605,vegetation
230,50,0.3528513229306229,vegetation
230,60,0.3375977244577195,vegetation
230,70,0.35077288837463466,vegetation
230,80,0.5129619401186929,vegetation
230,90,0.4283319344998661,vegetation
230,100,0.19580419352209566,land
230,110,0.41086812322442634,vegetation
230,120,0.14166666371527784,land
230,130,0.23182861337545055,land
230,140,0.30616740003808535,land
230,150,0.39965546770174215,vegetation
230,160,0.5190332294922464,vegetation
230,170,0.2896914951866705,land
230,180,0.5230955247325381,vegetation
230,190,0.5352211548438541,vegetation
230,200,0.6277790496727503,vegetation
230,210,0.4548828567504457,vegetation
230,220,0.5526566956644712,vegetation
230,230,0.41788617206689155,vegetation
230,240,0.22943722447105577,land
230,250,0.42251950476566885,vegetation
230,260,0.5400724907769936,vegetation
230,270,0.21865888894083252,land
230,280,0.45656191814637787,vegetation
230,290,0.40710156558958244,vegetation
230,300,0.15509854194431413,land
240,0,0.3685800548552862,vegetation
240,10,0.4928684588520724,vegetation
240,20,0.2799570108546104,land
240,30,0.5879569867184645,vegetation
240,40,0.1809824003651631,land
240,50,0.4606216394937564,vegetation
240,60,0.32057416177716247,vegetation
240,70,0.5489147513403122,vegetation
240,80,0.43371378211714756,vegetation
240,90,0.5148514831879227,vegetation
240,100,0.3628824696514656,vegetation
240,110,0.006497871372400019,land
240,120,0.12803129040930564,land
240,130,0.2121212115764735,land
240,140,0.01779359398943783,land
240,150,0.05289672410839486,land
240,160,0.25473683942382275,land
240,170,0.5063168099790242,vegetation
240,180,0.4031180356000219,vegetation
240,190,0.5199328555605,vegetation
240,200,0.052492944397943664,land
240,210,0.3919999947733334,vegetation
240,220,0.37235771752263874,vegetation
240,230,0.5318416492722797,vegetation
240,240,0.46852517880277617,vegetation
240,250,0.28308207231018306,land
240,260,0.2374727617108331,land
240,270,0.49003983575657534,vegetation
240,280,0.45880451971886493,vegetation
240,290,0.4302258226391093,vegetation
240,300,0.389100124276932,vegetation
250,0,0.24555159705424207,land
250,10,0.4706279509073062,vegetation
250,20,0.540950453181832,vegetation
250,30,0.27302631129890936,land
250,40,0.5288015273578992,vegetation
250,50,0.5567805933231142,vegetation
250,60,0.2877492836502951,land
250,70,0.37659734308043763,vegetation
250,80,0.5153688498188072,vegetation
250,90,0.5324324300340881,vegetation
250,100,0.3704182821456736,vegetation
250,110,0.14761631204015993,land
250,120,-0.019305019251778764,land
250,130,0.29591308769810376,land
250,140,0.3333333319014891,vegetation
250,150,0.4174022672294939,vegetation
250,160,0.3989447111747082,vegetation
250,170,0.3317535505716404,vegetation
250,180,0.348167534709849,vegetation
250,190,0.5276923036331361,vegetation
250,200,0.4585635322923162,vegetation
250,210,-0.017543859542989357,land
250,220,0.5860417359355397,vegetation
250,230,0.6002290933555867,vegetation
250,240,0.6048714467332854,vegetation
